file;seed;initial examples;precision;recall;number iterations;not found;total values;time in sec
SentenceToLanguage.csv; -612054225;3;0.0;0.0; 1;7;11;13.736069917678833
SentenceToLanguage.csv; -612054225;5;0.0;0.0; 1;5;11;13.736069917678833
SentenceToLanguage.csv; -612054225;10;0.0;NaN; 1;0;11;13.736069917678833
shoesizeUSEUR.txt; 1156473888;3;0.0;0.0; 1;12;16;78.37341618537903
shoesizeUSEUR.txt; 1156473888;5;0.0;0.0; 1;10;16;78.37341618537903
shoesizeUSEUR.txt; 1156473888;10;0.0;0.0; 1;5;16;78.37341618537903
sigmodyeartolocation.txt; 1913176554;3;1.0;1.0; 2;0;41;38.99905776977539
sigmodyeartolocation.txt; 1913176554;5;1.0;1.0; 2;0;41;38.99905776977539
sigmodyeartolocation.txt; 1913176554;10;0.0;0.0; 1;24;41;38.99905776977539
SoccerPlayer2Birthdate.csv; -1305235338;3;0.0;0.0; 0;128;132;1.8147728443145752
SoccerPlayer2Birthdate.csv; -1305235338;5;0.0;0.0; 0;126;132;1.8147728443145752
SoccerPlayer2Birthdate.csv; -1305235338;10;0.0;0.0; 0;121;132;1.8147728443145752
SoccerPlayer2Birthplace.csv; -715894602;3;0.0;0.0; 0;197;201;1.6522159576416016
SoccerPlayer2Birthplace.csv; -715894602;5;0.0;0.0; 0;195;201;1.6522159576416016
SoccerPlayer2Birthplace.csv; -715894602;10;0.0;0.0; 0;190;201;1.6522159576416016
SoccerPlayer2club.csv; 1006240970;3;0.32432432432432434;0.32432432432432434; 14;0;41;21.611207962036133
SoccerPlayer2club.csv; 1006240970;5;0.5142857142857142;0.5142857142857142; 11;0;41;21.611207962036133
SoccerPlayer2club.csv; 1006240970;10;0.5333333333333333;0.5333333333333333; 7;0;41;21.611207962036133
SoccerPlayer2Height.csv; -717197035;3;0.0;0.0; 1;252;257;2.87223482131958
SoccerPlayer2Height.csv; -717197035;5;0.0;0.0; 1;250;257;2.87223482131958
SoccerPlayer2Height.csv; -717197035;10;0.0;0.0; 1;245;257;2.87223482131958
SoccerPlayer2NationalTeam.csv; 1793521221;3;0.0;0.0; 0;231;235;2.263278007507324
SoccerPlayer2NationalTeam.csv; 1793521221;5;0.0;0.0; 1;229;235;2.263278007507324
SoccerPlayer2NationalTeam.csv; 1793521221;10;0.0;0.0; 1;224;235;2.263278007507324
SoccerPlayer2Position.csv; 546369063;3;0.0;0.0; 0;237;242;4.033420085906982
SoccerPlayer2Position.csv; 546369063;5;0.0;0.0; 1;235;242;4.033420085906982
SoccerPlayer2Position.csv; 546369063;10;0.0;0.0; 1;230;242;4.033420085906982
SoccerplayerToAllclub.txt;An error occured;11;0.0916588306427002
soccerTeam2Arena.txt; -1016306512;3;0.8;0.32; 5;15;29;4.688190221786499
soccerTeam2Arena.txt; -1016306512;5;0.8;0.34782608695652173; 5;13;29;4.688190221786499
soccerTeam2Arena.txt; -1016306512;10;0.8;0.4444444444444444; 5;8;29;4.688190221786499
soccerTeam2City.txt; 2067745448;3;0.8888888888888888;0.32; 3;16;29;6.661696672439575
soccerTeam2City.txt; 2067745448;5;0.8888888888888888;0.34782608695652173; 3;14;29;6.661696672439575
soccerTeam2City.txt; 2067745448;10;0.8888888888888888;0.4444444444444444; 2;9;29;6.661696672439575
soccerTeam2Country.txt; -363384168;3;0.0;0.0; 1;25;29;10.128556489944458
soccerTeam2Country.txt; -363384168;5;1.0;0.34782608695652173; 3;15;29;10.128556489944458
soccerTeam2Country.txt; -363384168;10;1.0;0.6666666666666666; 5;6;29;10.128556489944458
soccerTeam2League.txt; -1470399868;3;0.0;0.0; 1;25;29;2.988147258758545
soccerTeam2League.txt; -1470399868;5;0.0;0.0; 1;23;29;2.988147258758545
soccerTeam2League.txt; -1470399868;10;0.0;0.0; 1;18;29;2.988147258758545
StateToAbbrv.csv; 1302127474;3;1.0;1.0; 3;0;63;38.78620266914368
StateToAbbrv.csv; 1302127474;5;1.0;1.0; 3;0;63;38.78620266914368
StateToAbbrv.csv; 1302127474;10;1.0;1.0; 3;0;63;38.78620266914368
SwiftToBankName.csv; 378384405;3;0.0;0.0; 0;989;1046;1.7991185188293457
SwiftToBankName.csv; 378384405;5;0.0;0.0; 0;987;1046;1.7991185188293457
SwiftToBankName.csv; 378384405;10;0.0;0.0; 0;982;1046;1.7991185188293457
SymbolToCompanyName.csv; -1003056877;3;0.0;0.0; 100;7;11;19.697223901748657
SymbolToCompanyName.csv; -1003056877;5;0.0;0.0; 100;5;11;19.697223901748657
SymbolToCompanyName.csv; -1003056877;10;0.0;NaN; 1;0;11;19.697223901748657
TeamToCoach.txt; 1610170064;3;0.625;0.625; 14;0;20;5.225183725357056
TeamToCoach.txt; 1610170064;5;0.6428571428571429;0.6428571428571429; 9;0;20;5.225183725357056
TeamToCoach.txt; 1610170064;10;0.2222222222222222;0.2222222222222222; 9;0;20;5.225183725357056
TeamToManager.txt; 1638374381;3;0.0;0.0; 0;8;12;2.8857309818267822
TeamToManager.txt; 1638374381;5;0.6666666666666666;0.6666666666666666; 2;0;12;2.8857309818267822
TeamToManager.txt; 1638374381;10;1.0;1.0; 1;0;12;2.8857309818267822
TennisPlayer2WonOpens_upTo2013.csv;An error occured;20;0.07503366470336914
TickerToCompanyName.csv; -1446080250;3;0.0;0.0; 1;7;11;13.973031759262085
TickerToCompanyName.csv; -1446080250;5;0.0;0.0; 7;0;11;13.973031759262085
TickerToCompanyName.csv; -1446080250;10;0.0;NaN; 1;0;11;13.973031759262085
TimeZoneToAbbrv.csv; 1897032746;3;0.9567307692307693;0.9045454545454545; 40;0;251;11.493175745010376
TimeZoneToAbbrv.csv; 1897032746;5;0.7804878048780488;0.7339449541284404; 100;1;251;11.493175745010376
TimeZoneToAbbrv.csv; 1897032746;10;0.7425742574257426;0.7009345794392523; 24;0;251;11.493175745010376
TitleYear2Artist.txt; -1935338174;3;0.9166666666666666;0.8918918918918919; 6;1;42;15.414262056350708
TitleYear2Artist.txt; -1935338174;5;0.9411764705882353;0.9142857142857143; 6;1;42;15.414262056350708
TitleYear2Artist.txt; -1935338174;10;0.9666666666666667;0.9666666666666667; 4;0;42;15.414262056350708
UnescoSite2Location.csv; -1009441872;3;0.0;0.0; 0;130;134;1.6219663619995117
UnescoSite2Location.csv; -1009441872;5;0.0;0.0; 0;128;134;1.6219663619995117
UnescoSite2Location.csv; -1009441872;10;0.0;0.0; 0;123;134;1.6219663619995117
university2state.csv; -1534551824;3;0.918918918918919;0.918918918918919; 10;0;41;15.5767240524292
university2state.csv; -1534551824;5;0.9142857142857143;0.9142857142857143; 5;0;41;15.5767240524292
university2state.csv; -1534551824;10;0.9;0.9; 7;0;41;15.5767240524292
university2state.txt;An error occured;48;0.11855602264404297
UniversityTostate.csv; 1057575255;3;0.9444444444444444;0.918918918918919; 37;1;41;15.484837532043457
UniversityTostate.csv; 1057575255;5;0.9428571428571428;0.9428571428571428; 11;0;41;15.484837532043457
UniversityTostate.csv; 1057575255;10;0.9333333333333333;0.9333333333333333; 12;0;41;15.484837532043457
USD2RUB.csv;An error occured;10;0.11542558670043945
USDQAR.txt;An error occured;7;0.07384037971496582
USStandardToMetric.csv;An error occured;10;0.10910606384277344
videogame2Developer.csv; -1594786538;3;0.0;0.0; 0;361;377;5.767944097518921
videogame2Developer.csv; -1594786538;5;0.0;0.0; 1;359;377;5.767944097518921
videogame2Developer.csv; -1594786538;10;0.3333333333333333;0.10955056179775281; 6;237;377;5.767944097518921
videogame2Publisher.csv; -16276314;3;0.0;0.0; 1;361;377;16.60806703567505
videogame2Publisher.csv; -16276314;5;0.6;0.06685236768802229; 4;319;377;16.60806703567505
videogame2Publisher.csv; -16276314;10;0.5531914893617021;0.07344632768361582; 100;307;377;16.60806703567505
videogameReleaseDate2Developer.csv; -1984322452;3;0.0;0.0; 0;361;377;1.9244999885559082
videogameReleaseDate2Developer.csv; -1984322452;5;0.0;0.0; 0;359;377;1.9244999885559082
videogameReleaseDate2Developer.csv; -1984322452;10;0.0;0.0; 1;354;377;1.9244999885559082
videogameReleaseDate2Publisher.csv; 764805379;3;0.0;0.0; 0;366;377;2.3511664867401123
videogameReleaseDate2Publisher.csv; 764805379;5;0.0;0.0; 0;364;377;2.3511664867401123
videogameReleaseDate2Publisher.csv; 764805379;10;0.0;0.0; 0;359;377;2.3511664867401123
videogames2DeveloperCleaned.csv; -1891213377;3;0.0;0.0; 1;74;82;7.664336442947388
videogames2DeveloperCleaned.csv; -1891213377;5;0.0;0.0; 1;72;82;7.664336442947388
videogames2DeveloperCleaned.csv; -1891213377;10;0.45161290322580644;0.4117647058823529; 26;5;82;7.664336442947388
Worldcupwinner2year.txt;An error occured;18;0.126082181930542
WorldRecordToAthlete.csv;An error occured;64;0.13071489334106445
YearLaureateNobelPrizeField.csv; 1779303498;3;0.6078431372549019;0.06702702702702702; 100;11;950;18.17911982536316
YearLaureateNobelPrizeField.csv; 1779303498;5;0.6020408163265306;0.06392199349945829; 100;13;950;18.17911982536316
YearLaureateNobelPrizeField.csv; 1779303498;10;0.5833333333333334;0.015217391304347827; 100;84;950;18.17911982536316
YearNobelPrizeFieldLaureate.csv; -672826131;3;0.0;0.0; 1;112;950;33.01229500770569
YearNobelPrizeFieldLaureate.csv; -672826131;5;0.0;0.0; 100;111;950;33.01229500770569
YearNobelPrizeFieldLaureate.csv; -672826131;10;0.7692307692307693;0.048859934853420196; 100;68;950;33.01229500770569
YearNobelPrizeLaureate.csv; 1090483892;3;0.0;0.0; 0;112;950;11.474974632263184
YearNobelPrizeLaureate.csv; 1090483892;5;0.0;0.0; 1;111;950;11.474974632263184
YearNobelPrizeLaureate.csv; 1090483892;10;0.44339622641509435;0.05119825708061002; 30;0;950;11.474974632263184
zipCity2country.txt; 1196950413;3;0.0;0.0; 1;69;75;3.7290279865264893
zipCity2country.txt; 1196950413;5;0.0;0.0; 1;67;75;3.7290279865264893
zipCity2country.txt; 1196950413;10;0.0;0.0; 1;62;75;3.7290279865264893
zipCityToCountry.txt; -808736668;3;0.0;0.0; 0;69;75;4.739298343658447
zipCityToCountry.txt; -808736668;5;1.0;0.07462686567164178; 7;62;75;4.739298343658447
zipCityToCountry.txt; -808736668;10;1.0;0.06451612903225806; 7;58;75;4.739298343658447
ZipToCity.csv; -1103363427;3;0.0;0.0; 1;33473;33477;12.404382228851318
ZipToCity.csv; -1103363427;5;0.0;0.0; 1;33471;33477;12.404382228851318
ZipToCity.csv; -1103363427;10;0.917060951850821;0.09845813661626726; 16;29873;33477;12.404382228851318
ZipToState.csv; -1614650426;3;0.0;0.0; 1;7;11;7.044515371322632
ZipToState.csv; -1614650426;5;0.0;0.0; 1;5;11;7.044515371322632
ZipToState.csv; -1614650426;10;0.0;NaN; 1;0;11;7.044515371322632
